title,price,region,city,rooms,area_m2,floor,total_floors,year,price_per_m2,floor_ratio,apartment_age,price_category,size_category,district
1-комнатная квартира · 42.8 м² · 2/12 этаж,24000000,"р-н байконур, бақтыораз бейсекбаева 11",астана,1,42.8,2,12,2022,560747.6635514019,0.16666666666666666,4,mid,medium,unknown
3-комнатная квартира · 55 м² · 5/5 этаж,18500000,протозанова 41,усть-каменогорск,3,55.0,5,5,1961,336363.63636363635,1.0,65,mid,medium,unknown
2-комнатная квартира · 52.5 м² · 3/6 этаж,27500000,"алматы р-н, рыскулбекова — национальная гвардия",астана,2,52.5,3,6,2003,523809.5238095238,0.5,23,mid,medium,алматы р-н
2-комнатная квартира · 51 м² · 12/12 этаж,28500000,"алатауский р-н, мкр дарабоз 25 а",алматы,2,51.0,12,12,2024,558823.5294117647,1.0,2,mid,medium,алатауский р-н
2-комнатная квартира · 61 м² · 8/10 этаж,35500000,"наурызбайский р-н, мкр шугыла, алтын орда",алматы,2,61.0,8,10,2022,581967.2131147541,0.8,4,high,medium,наурызбайский р-н
4-комнатная квартира · 119 м² · 12/17 этаж,53500000,"нура р-н, ермек серкебаев 22",астана,4,119.0,12,17,2025,449579.8319327731,0.7058823529411765,1,high,very_large,нура р-н
2-комнатная квартира · 46 м² · 2/4 этаж,33000000,"бостандыкский р-н, радостовца 152з — тимирязева, можно в ипотеку.",алматы,2,46.0,2,4,1977,717391.304347826,0.5,49,high,medium,бостандыкский р-н
3-комнатная квартира · 76 м² · 10/10 этаж,36500000,"есильский р-н, сыганак 64/1",астана,3,76.0,10,10,2009,480263.15789473685,1.0,17,high,large,есильский р-н
2-комнатная квартира · 38 м² · 4/12 этаж,35000000,"алматы р-н, тауелсиздик 25/1",астана,2,38.0,4,12,2025,921052.6315789474,0.3333333333333333,1,high,small,алматы р-н
3-комнатная квартира · 72.4 м² · 2/13 этаж,45000000,"ауэзовский р-н, мкр тастак-1, райымбека 348/1",алматы,3,72.4,2,13,2024,621546.9613259668,0.15384615384615385,2,high,large,ауэзовский р-н
3-комнатная квартира · 60 м² · 1/9 этаж,40800000,"есильский р-н, туран 67 — 77",астана,3,60.0,1,9,2024,680000.0,0.1111111111111111,2,high,medium,есильский р-н
2-комнатная квартира · 49.5 м² · 5/13 этаж,41500000,"бостандыкский р-н, утепова 39",алматы,2,49.5,5,13,2023,838383.8383838384,0.38461538461538464,3,high,medium,бостандыкский р-н
2-комнатная квартира · 52 м² · 16/18 этаж,60000000,"ауэзовский р-н, мкр сайран, утеген батыра 11 гк7",алматы,2,52.0,16,18,2023,1153846.1538461538,0.8888888888888888,3,high,medium,ауэзовский р-н
3-комнатная квартира · 54.2 м² · 2/4 этаж,44000000,"бостандыкский р-н, тимирязева 66а",алматы,3,54.2,2,4,1961,811808.1180811807,0.5,65,high,medium,бостандыкский р-н
2-комнатная квартира · 49 м² · 4/5 этаж,20000000,темирлановское шоссе — алпысбаева,шымкент,2,49.0,4,5,1975,408163.2653061224,0.8,51,mid,medium,unknown
1-комнатная квартира · 33 м² · 2/5 этаж,16000000,"казыбек би р-н, мкр новый город алиханова, 10а — тд абзал",караганда,1,33.0,2,5,1962,484848.48484848486,0.4,64,mid,small,казыбек би р-н
2-комнатная квартира · 50 м² · 7/9 этаж,28000000,"алматы р-н, пр.ш.кудайбердыулы 24",астана,2,50.0,7,9,2014,560000.0,0.7777777777777778,12,mid,medium,алматы р-н
4-комнатная квартира · 197 м² · 1/3 этаж,300000000,"медеуский р-н, оспанова 1а/11 1а/11",алматы,4,197.0,1,3,2026,1522842.6395939086,0.3333333333333333,0,luxury,very_large,медеуский р-н
3-комнатная квартира · 80 м² · 2/9 этаж,38900000,"есильский р-н, кургалжинское шоссе 20/2 — проходит в ипотеку",астана,3,80.0,2,9,2017,486250.0,0.2222222222222222,9,high,large,есильский р-н
2-комнатная квартира · 58.6 м² · 11/12 этаж,32500000,"абайский р-н, мкр шымсити, кадыргали жалайыр 1/27",шымкент,2,58.6,11,12,2025,554607.5085324232,0.9166666666666666,1,high,medium,абайский р-н
1-комнатная квартира · 41.6 м² · 7/7 этаж,23000000,"талгарский р-н, ул. рахымжана кошкарбаева 28блок1",26 апр.,1,41.6,7,7,2026,552884.6153846154,1.0,0,mid,medium,талгарский р-н
1-комнатная квартира · 30.8 м² · 2/2 этаж,9900000,"казыбек би р-н, алимхана ермекова 14/2",караганда,1,30.8,2,2,1961,321428.5714285714,1.0,65,budget,small,казыбек би р-н
2-комнатная квартира · 59 м² · 1/5 этаж,24900000,"каратауский р-н, мкр туран  359/1",шымкент,2,59.0,1,5,2017,422033.89830508473,0.2,9,mid,medium,каратауский р-н
2-комнатная квартира · 50 м² · 7/21 этаж,39000000,"бостандыкский р-н, солодовникова 21а — солодовникова",алматы,2,50.0,7,21,2008,780000.0,0.3333333333333333,18,high,medium,бостандыкский р-н
3-комнатная квартира · 87.4 м² · 2/3 этаж,87000000,"медеуский р-н, олимпийская",алматы,3,87.4,2,3,2017,995423.3409610983,0.6666666666666666,9,luxury,large,медеуский р-н
4-комнатная квартира · 85 м² · 5/9 этаж,42000000,бектурова 115 — естая- бектурова,павлодар,4,85.0,5,9,1978,494117.64705882355,0.5555555555555556,48,high,large,unknown
3-комнатная квартира · 45 м² · 4/5 этаж,16000000,"мкр центральный, абая 21 — остановка рахат",атырау,3,45.0,4,5,1970,355555.55555555556,0.8,56,mid,medium,unknown
3-комнатная квартира · 112 м² · 16/17 этаж,155000000,"бостандыкский р-н, радостовца 280",алматы,3,112.0,16,17,2022,1383928.5714285714,0.9411764705882353,4,luxury,very_large,бостандыкский р-н
1-комнатная квартира · 29.8 м² · 5/5 этаж,11500000,республики 40,косшы,1,29.8,5,5,2025,385906.0402684564,1.0,1,budget,small,unknown
3-комнатная квартира · 134 м² · 4/4 этаж,119000000,"наурызбайский р-н, ер тостык 3",алматы,3,134.0,4,4,2021,888059.7014925373,1.0,5,luxury,very_large,наурызбайский р-н
2-комнатная квартира · 85 м² · 3/9 этаж,35000000,"сарыарка р-н, кумисбекова 6",астана,2,85.0,3,9,2002,411764.70588235295,0.3333333333333333,24,high,large,сарыарка р-н
3-комнатная квартира · 90.2 м² · 1/9 этаж,32000000,назарбаева 7г,кокшетау,3,90.2,1,9,2014,354767.1840354767,0.1111111111111111,12,high,large,unknown
3-комнатная квартира · 63 м² · 3/5 этаж,49000000,"бостандыкский р-н, мкр орбита-2 12",алматы,3,63.0,3,5,1975,777777.7777777778,0.6,51,high,medium,бостандыкский р-н
3-комнатная квартира · 70 м² · 4/5 этаж,24000000,мкрн астана 1 9 — ул. караша,кызылорда,3,70.0,4,5,2010,342857.14285714284,0.8,16,mid,medium,unknown
2-комнатная квартира · 50 м² · 19/22 этаж,34500000,"есильский р-н, мангилик ел",астана,2,50.0,19,22,2018,690000.0,0.8636363636363636,8,high,medium,есильский р-н
2-комнатная квартира · 43.34 м² · 1/4 этаж,4000000,жбк — поселок жбк,атбасар,2,43.34,1,4,1985,92293.49330872172,0.25,41,budget,medium,unknown
1-комнатная квартира · 43.9 м² · 1/7 этаж,17000000,17-й мкр 110,актау,1,43.9,1,7,2022,387243.73576309794,0.14285714285714285,4,mid,medium,unknown
2-комнатная квартира · 61.8 м² · 1/5 этаж,19000000,"18-й мкр , 18мик 18 — напротив жк рахат 19мик.",актау,2,61.8,1,5,2020,307443.3656957929,0.2,6,mid,medium,unknown
3-комнатная квартира · 96 м² · 1/18 этаж,78500000,"бостандыкский р-н, абая 164 — брусиловского",алматы,3,96.0,1,18,2022,817708.3333333334,0.05555555555555555,4,luxury,large,бостандыкский р-н
3-комнатная квартира · 70 м² · 5/5 этаж,27000000,"абайский р-н, аскарова 26 — аскарова изуми 23 школа",шымкент,3,70.0,5,5,1986,385714.28571428574,1.0,40,mid,medium,абайский р-н
2-комнатная квартира · 65 м² · 5/9 этаж,41900000,"есильский р-н, туркестан 34б — проходит в ипотеку",астана,2,65.0,5,9,2017,644615.3846153846,0.5555555555555556,9,high,medium,есильский р-н
1-комнатная квартира · 32 м² · 1/5 этаж,13200000,"нуркина 70/1 — инеу ,торайгыров университет, гимназия 9, тд арман, тд гулливер,",павлодар,1,32.0,1,5,1975,412500.0,0.2,51,budget,small,unknown
2-комнатная квартира · 50.3 м² · 4/5 этаж,22000000,"сарыарка р-н, есенберлина 16/1",астана,2,50.3,4,5,1988,437375.745526839,0.8,38,mid,medium,сарыарка р-н
1-комнатная квартира · 35 м² · 2/9 этаж,23500000,"наурызбайский р-н, райымбек 590/15",алматы,1,35.0,2,9,2024,671428.5714285715,0.2222222222222222,2,mid,small,наурызбайский р-н
3-комнатная квартира · 60 м² · 1/5 этаж,14500000,жидебай батыр 7,балхаш,3,60.0,1,5,1969,241666.66666666666,0.2,57,budget,medium,unknown
4-комнатная квартира · 168 м² · 16/19 этаж,330000000,"бостандыкский р-н, аль-фараби 21 — каратаева",алматы,4,168.0,16,19,2014,1964285.7142857143,0.8421052631578947,12,luxury,very_large,бостандыкский р-н
3-комнатная квартира · 96 м² · 4/9 этаж,44500000,"каратауский р-н, мкр нурсат, мкр. нурсат 172б — назарбаева",шымкент,3,96.0,4,9,2021,463541.6666666667,0.4444444444444444,5,high,large,каратауский р-н
1-комнатная квартира · 32.5 м² · 3/5 этаж,12200000,"казыбек би р-н, мкр новый город 36",караганда,1,32.5,3,5,1966,375384.6153846154,0.6,60,budget,small,казыбек би р-н
