id,title,price,region,city,rooms,area_m2,floor,total_floors,year
1009723354,1-комнатная квартира · 30 м² · 2/5 этаж,15 000 000〒,Мкр3 9,Байкент,1,30.0,2.0,5.0,1980.0
1007976464,2-комнатная квартира · 52 м² · 4/5 этаж,15 500 000〒,"мкр Алатау, Алатау ш/а. 23 — 4 поликлиниканың жаны,17бақша,48мектеп",Тараз,2,52.0,4.0,5.0,1982.0
1008916028,1-комнатная квартира · 33 м² · 4/5 этаж,10 000 000〒,Талас 14,Тараз,1,33.0,4.0,5.0,1976.0
1004857652,2-комнатная квартира · 70 м² · 5/9 этаж,35 000 000〒,мкр Кадыра Мырза-Али 29,Уральск,2,70.0,5.0,9.0,2020.0
1010435322,2-комнатная квартира · 38.7 м² · 2/9 этаж,22 500 000〒,"Есильский р-н, Аль-Фараби 46/24",Астана,2,38.7,2.0,9.0,2026.0
1010156250,3-комнатная квартира · 64 м² · 5/5 этаж,17 000 000〒,"мкр 5, Есет батыра 140 — Есет батыра",Актобе,3,64.0,5.0,5.0,1970.0
1010291282,2-комнатная квартира · 57 м² · 3/9 этаж,33 000 000〒,Мкрн Аэропорт 5,Костанай,2,57.0,3.0,9.0,2019.0
1000814094,1-комнатная квартира · 34 м² · 4/5 этаж,4 300 000〒,2 микр 44 дом — На против гостиница Степногоск в центре,Степногорск,1,34.0,4.0,5.0,1974.0
1008861092,2-комнатная квартира · 55 м² · 5/5 этаж,3 000 000〒,2 микрорайон 14 — Перед большой школой,Шульбинск,2,55.0,5.0,5.0,1995.0
694204345,3-комнатная квартира · 60.2 м² · 2/5 этаж,27 000 000〒,"Сарыарка р-н, проспект Богенбай батыра 53 — проспектом Республики",Астана,3,60.2,2.0,5.0,1990.0
1005370038,3-комнатная квартира · 76 м² · 9/9 этаж,32 000 000〒,Казыбек би 14 — Кшт,Усть-Каменогорск,3,76.0,9.0,9.0,1993.0
1003798313,4-комнатная квартира · 82 м² · 5/12 этаж,32 000 000〒,Привокзальная — жд вокзала,Семей,4,82.0,5.0,12.0,1994.0
669854832,5-комнатная квартира · 104 м² · 1/9 этаж,65 000 000〒,Премитина 11,Усть-Каменогорск,5,104.0,1.0,9.0,1994.0
1011473159,1-комнатная квартира · 39.4 м² · 4/12 этаж,32 000 000〒,"Сарайшык р-н, ​Улица Байтурсынулы, 32 6",Астана,1,39.4,4.0,12.0,2025.0
1011153094,3-комнатная квартира · 83 м² · 5/10 этаж,51 000 000〒,Илияса Есенберлина 20,Усть-Каменогорск,3,83.0,5.0,10.0,2024.0
1011681492,1-комнатная квартира · 31 м² · 3/4 этаж,9 000 000〒,"мкр 5, прохорова 8",Актобе,1,31.0,3.0,4.0,1963.0
1011681470,2-комнатная квартира · 76 м² · 5/7 этаж,40 000 000〒,мкр. Алтын орда,Актобе,2,76.0,5.0,7.0,2025.0
1011463713,3-комнатная квартира · 70 м² · 2/5 этаж,22 400 000〒,Ұлы Дала 34 — 15 Микр..,Тараз,3,70.0,2.0,5.0,2019.0
1011018048,1-комнатная квартира · 43 м² · 3/10 этаж,21 500 000〒,Жибек Жолы 13,Усть-Каменогорск,1,43.0,3.0,10.0,2018.0
1009817931,4-комнатная квартира · 125 м² · 8/10 этаж,66 000 000〒,Илияса Есенберлина 20,Усть-Каменогорск,4,125.0,8.0,10.0,2023.0
1010977423,6-комнатная квартира · 175 м² · 5/10 этаж,93 000 000〒,Илияса Есенберлина 20,Усть-Каменогорск,6,175.0,5.0,10.0,2024.0
760883681,2-комнатная квартира · 46 м² · 1/3 этаж,13 500 000〒,"Казыбек би р-н, мкр Фёдоровка  2/1 — Вагонная",Караганда,2,46.0,1.0,3.0,1989.0
1011473145,3-комнатная квартира · 92 м² · 4/12 этаж,61 000 000〒,"Есильский р-н, Акмешит 11",Астана,3,92.0,4.0,12.0,2014.0
1011473141,1-комнатная квартира · 39 м² · 6/9 этаж,24 000 000〒,"Наурызбайский р-н, Райымбек 590/15",Алматы,1,39.0,6.0,9.0,2026.0
1009698720,1-комнатная квартира · 41 м² · 1/9 этаж,18 000 000〒,"мкр. Алтын орда, Микрорайон Алтын Орда 340/2",Актобе,1,41.0,1.0,9.0,2024.0
1009133417,2-комнатная квартира · 47.5 м² · 5/6 этаж,41 000 000〒,"Алатауский р-н, мкр Нуркент 9 — Универсиадская",Алматы,2,47.5,5.0,6.0,2025.0
688742436,2-комнатная квартира · 57 м² · 6/13 этаж,29 000 000〒,"Алматы р-н, Б. Момышулы 23 — Ресторан Туран",Астана,2,57.0,6.0,13.0,2011.0
1009762349,1-комнатная квартира · 36 м² · 3/9 этаж,16 500 000〒,Камзина 74,Павлодар,1,36.0,3.0,9.0,1999.0
1011263461,2-комнатная квартира · 23 м²,4 500 000〒,Асубулак 17/2 — Асубулак 17/2,Шымкент,2,23.0,,,1900.0
1011680402,2-комнатная квартира · 54 м² · 6/10 этаж,25 000 000〒,Майры 43,Павлодар,2,54.0,6.0,10.0,1984.0
1011263444,1-комнатная квартира · 33 м² · 1/5 этаж,25 000 000〒,"Алатауский р-н, мкр Саялы 101",Алматы,1,33.0,1.0,5.0,2019.0
1003334436,1-комнатная квартира · 15 м² · 1/5 этаж,11 500 000〒,"Бостандыкский р-н, мкр Орбита-3, Торайгырова — Торайгырова уг.ул.Саина",Алматы,1,15.0,1.0,5.0,1982.0
1010153121,2-комнатная квартира · 50 м² · 6/6 этаж,20 500 000〒,проспект Сатпаева 15,Усть-Каменогорск,2,50.0,6.0,6.0,1991.0
1010268900,3-комнатная квартира · 102 м² · 5/7 этаж,32 000 000〒,35-мкр 8,Актау,3,102.0,5.0,7.0,2018.0
680718156,2-комнатная квартира · 60 м² · 1/16 этаж,29 000 000〒,"Ульбинский, Стрелка, Протозанова 143",Усть-Каменогорск,2,60.0,1.0,16.0,1987.0
1011681473,1-комнатная квартира · 38.4 м² · 5/5 этаж,11 600 000〒,Кудайбердиева 45,Кокшетау,1,38.4,5.0,5.0,1973.0
1011681437,1-комнатная квартира · 37 м² · 3/5 этаж,16 700 000〒,мкр. Алтын орда 40к,Актобе,1,37.0,3.0,5.0,2021.0
1011681455,3-комнатная квартира · 89.1 м² · 6/6 этаж,15 600 000〒,ул. Мустафина,Темиртау,3,89.1,6.0,6.0,1995.0
1011681392,1-комнатная квартира · 45.1 м² · 4/9 этаж,24 000 000〒,"Алатауский р-н, мкр Зердели 173",Алматы,1,45.1,4.0,9.0,2014.0
1008586286,2-комнатная квартира · 50 м² · 5/5 этаж,18 900 000〒,проспект Сатпаева 13/1,Усть-Каменогорск,2,50.0,5.0,5.0,1985.0
